Cep,Logradouro,Numero,Bairro,Cod Cidade,Cod Estado
4870260,Rua José Pais Falcão,,Praias Paulistanas,8966,26
4870265,Estrada do Campo Baixo,,Praias Paulistanas,8966,26
4870270,Rua Afrânio Albanesi,,Jardim Alviverde,8966,26
4870275,Avenida Aurélio Buarque de Holanda,,Jardim Alviverde,8966,26
4870280,Rua Isolda,,Jardim Alviverde,8966,26
4870290,Rua Agostinho Montez,,Jardim Alviverde,8966,26
4870295,Avenida Matilde de Lutis Barbosa,,Jardim Alviverde,8966,26
4870300,Rua Albertina Necker,,Jardim Alviverde,8966,26
4870310,Rua Agostino Steffani,,Jardim Alviverde,8966,26
4870320,Rua dos Jograis,,Jardim Alviverde,8966,26
4870330,Rua Professor Afonso Costa,,Jardim Alviverde,8966,26
4870340,Rua Adolfo Losano,,Jardim Alviverde,8966,26
4870350,Rua Adriano Rodriguez,,Jardim Alviverde,8966,26
4870360,Rua Conde Ceprano,,Jardim Alviverde,8966,26
4870370,Rua Afonso José dos Santos,,Jardim Alviverde,8966,26
4870380,Rua Nivaldo Simões,,Jardim Alviverde,8966,26
4870390,Rua Alberto Giacometti,,Jardim Alviverde,8966,26
4870400,Rua das Congadas,,Jardim Alviverde,8966,26
4870410,Rua Alberto Mazzucato,,Jardim Alviverde,8966,26
4870420,Rua Doutor José Teixeira Penteado,,Jardim Casa Grande,8966,26
4870423,Avenida Professor Herman Von Ihering,,Jardim Casa Grande,8966,26
4870425,Avenida Jaceguava,,Balneário São José,8966,26
4870430,Rua Miguel Pelegrini,,Parque do Terceiro Lago,8966,26
4870440,Travessa José Ólio,,Chácara Santo Hubertus,8966,26
4870445,Rua Lagoa Dourada do Rancho,,Chácara Santo Hubertus,8966,26
4870450,Travessa das Dilênias,,Chácara Santo Hubertus,8966,26
4870460,Avenida Matilde de Lutis Barbosa,,Chácara Santo Hubertus,8966,26
4870470,Estrada da Servidão,,Chácara Santo Hubertus,8966,26
4870480,Rua São Jorge,,Chácara Santo Hubertus,8966,26
4870500,Estrada dos Martins,,Chácara Santo Hubertus,8966,26
4870510,Rua Caminho Novo,,Chácara Santo Hubertus,8966,26
4870520,Rua Pedro Cristiano,,Chácara Santo Hubertus,8966,26
4870901,Avenida Professor Herman Von Ihering 6567,,Jardim Casa Grande,8966,26
4872000,Rua Peixes de Prata,,Jardim Recanto do Sol,8966,26
4872001,Via Santo Augustinho,,Bororé,8966,26
4872002,Rua São Genésio,,Bororé,8966,26
4872005,Rua Santo Elói,,Bororé,8966,26
4872010,Rua da Caravana,,Jardim Recanto do Sol,8966,26
4872015,Estrada Vieiras,,Jardim Recanto do Sol,8966,26
4872020,Rua Cabocla Dengosa,,Jardim Recanto do Sol,8966,26
4872025,Rua Noêmia Miguel Mendes,,Jardim Recanto do Sol,8966,26
4872027,Avenida Caminho Servidão,,Jardim Recanto do Sol,8966,26
4872030,Rua Martiniano Machado de Borba,,Jardim Recanto do Sol,8966,26
4872040,Rua Agostinho Martins de Souza,,Jardim Borba Gato,8966,26
4872045,Rua Marques Campão,,Jardim Borba Gato,8966,26
4872047,Rua Mario Luz,,Jardim Borba Gato,8966,26
4872050,Rua Alice Cândida da Silveira,,Jardim Borba Gato,8966,26
4872060,Estrada Itaquaquecetuba,,Jardim Santa Tereza,8966,26
4872063,Rua Projetada Três,,Jardim Santa Tereza,8966,26
4872065,Rua Projetada IV,,Jardim Santa Tereza,8966,26
4872067,Rua Projetada Cinco,,Jardim Santa Tereza,8966,26
4872070,Rua João Augusto Sell,,Jardim Santa Tereza,8966,26
4872075,Rua Leonor Negri Luz,,Jardim Santa Tereza,8966,26
4872077,Rua Franco Pinheiro,,Jardim Santa Tereza,8966,26
4872080,Rua Ermilha Guerra,,Jardim Santa Tereza,8966,26
4872085,Rua Bandeirantes,,Jardim Santa Tereza,8966,26
4872090,Estrada Varginha A Itaquaquecetuba,,Jardim Santa Tereza,8966,26
4872100,Rua das Camélias,,Jardim Borba Gato,8966,26
4872110,Rua dos Esquilos,,Jardim Borba Gato,8966,26
4872115,Rua G,,Jardim Borba Gato,8966,26
4872117,Rua B,,Jardim Borba Gato,8966,26
4872120,Rua do Lido,,Jardim Borba Gato,8966,26
4872130,Rua Cortejo,,Jardim Recanto do Sol,8966,26
4872140,Rua Monsieur Camaro,,Bororé,8966,26
4872150,Rua Valsa Chorosa,,Jardim Borba Gato,8966,26
4872160,Rua José Lima Piauhy Dourado,,Jardim Borba Gato,8966,26
4873000,Avenida Paulo Guilguer Reimberg,,Jardim Santa Tereza,8966,26
4874010,Estrada Santa Rita,,Colônia (Zona Sul),8966,26
4874100,Rua Rogério Bento Mendes,,Jardim Mar Lune,8966,26
4874110,Rua Marc Ferrez,,Jardim Mar Lune,8966,26
4875000,Avenida Kayo Okamoto,,Colônia (Zona Sul),8966,26
4875001,Rua José Antônio Feliciano,,Colônia (Zona Sul),8966,26
4875005,Rua Tadao Inoue,,Colônia (Zona Sul),8966,26
4875010,Rua Gurigesa Nakao,,Colônia (Zona Sul),8966,26
4875015,Rua Artur Augusto,,Colônia (Zona Sul),8966,26
4875020,Rua Yoshio Matsumura,,Colônia (Zona Sul),8966,26
4875030,Rua Tomekichi Inouye,,Colônia (Zona Sul),8966,26
4875040,Rua Vista Alegre,,Colônia (Zona Sul),8966,26
4875050,Rua Katsuyo Kitauchi,,Colônia (Zona Sul),8966,26
4875060,Rua Paulino Gottsfritz,,Colônia (Zona Sul),8966,26
4875070,Rua Jorge Alberto Basso,,Colônia (Zona Sul),8966,26
4875080,Rua Jorge Leal Gonçalves Pereira,,Colônia (Zona Sul),8966,26
4875090,Rua José Maurílio Patrício,,Colônia (Zona Sul),8966,26
4875100,Rua Líbero Giancarlo Castiglia,,Colônia (Zona Sul),8966,26
4875110,Rua Lúcia Maria de Souza,,Colônia (Zona Sul),8966,26
4875120,Rua Luiz Carlos Almeida,,Colônia (Zona Sul),8966,26
4875130,Rua Luiz Renato do Lago Faria,,Colônia (Zona Sul),8966,26
4875140,Rua Augusta de Jesus Alves,,Colônia (Zona Sul),8966,26
4875145,Rua Abrahão Reimberg,,Colônia (Zona Sul),8966,26
4875153,Estrada Nove,,Colônia (Zona Sul),8966,26
4875154,Rua Oito,,Colônia (Zona Sul),8966,26
4875155,Rua José Montenegro de Lima,,Colônia (Zona Sul),8966,26
4875158,Rua Pedro Castro Valente,,Colônia (Zona Sul),8966,26
4875160,Rua Ágatha Cristie,,Colônia (Zona Sul),8966,26
4875990,"Rua Bem-te-vi, 117 - Parelheiros - São Paulo",,,8966,26
4877000,Rua Nakamura,,Jardim Vera Cruz (Parelheiros),8966,26
4877010,Rua Amintas de Barros,,Jardim Vera Cruz (Parelheiros),8966,26
4877015,Rua São Benedito,,Jardim Vera Cruz (Parelheiros),8966,26
4877020,Rua Alexander Cozens,,Jardim Vera Cruz (Parelheiros),8966,26
4877030,Rua Martim Afonso de Souza,,Jardim Vera Cruz (Parelheiros),8966,26
4877040,Rua Margarida Maciel,,Jardim Vera Cruz(Zona Sul),8966,26
4877050,Rua Gonçalves Coelho,,Jardim Vera Cruz (Parelheiros),8966,26
4877060,Rua Justiniano de Melo,,Jardim Vera Cruz (Parelheiros),8966,26
4877070,Rua Hildebrando de Araújo,,Jardim Vera Cruz (Parelheiros),8966,26
4877080,Rua Baldoino Tacques,,Jardim Vera Cruz (Parelheiros),8966,26
4877090,Rua Miguel Lisboa,,Jardim Vera Cruz (Parelheiros),8966,26
4877100,Rua Estácio de Sá,,Jardim Vera Cruz (Parelheiros),8966,26
4877110,Estrada Evangelista de Souza,,Cidade Luz,8966,26
4877115,Rua C,,Cidade Luz,8966,26
4877120,Rua Antônio de Oliveira Lopes,,Cidade Luz,8966,26
4877130,Rua Escravo Nicolau,,Cidade Luz,8966,26
4877140,Rua João da Costa Rodrigues,,Cidade Luz,8966,26
4877150,Rua José Aires Gomes,,Cidade Luz,8966,26
4877160,Rua Luzia Maia de Azevedo,,Cidade Luz,8966,26
4877170,Rua Manoel da Costa Capanema,,Cidade Luz,8966,26
4877180,Rua Sinfonia Fantástica,,Cidade Luz,8966,26
4877190,Rua Tito Pedro Mascellani,,Cidade Luz,8966,26
4877194,Rua Dois,,Cidade Luz,8966,26
4877198,Rua Três,,Cidade Luz,8966,26
4877200,Rua Santa Catarina,,Cidade Luz,8966,26
4877205,Avenida Mato Grosso,,Cidade Luz,8966,26
4877210,Avenida Brasil,,Cidade Luz,8966,26
4877215,Rua Amazonas,,Cidade Luz,8966,26
4877220,Rua Independência,,Cidade Luz,8966,26
4877225,Rua Maranhão,,Cidade Luz,8966,26
4877230,Rua Paraíso,,Cidade Luz,8966,26
4877235,Rua Pernambuco,,Cidade Luz,8966,26
4877240,Avenida São Paulo,,Cidade Luz,8966,26
4877244,Rua Bahia,,Cidade Luz,8966,26
4877250,Rua Ceará,,Cidade Luz,8966,26
4877253,Rua Santa Claudia,,Cidade Luz,8966,26
4877260,Avenida São João,,Cidade Luz,8966,26
4877265,Rua A,,Cidade Luz,8966,26
4877270,Rua Rio de Janeiro,,Cidade Luz,8966,26
4877276,Rua B,,Cidade Luz,8966,26
4877278,Rua C,(Próximo Rua B),Cidade Luz,8966,26
4877280,Rua Vicente Vieira da Motta,,Cidade Luz,8966,26
4877284,Rua D,,Cidade Luz,8966,26
4877286,Estrada da Fazenda,,Cidade Luz,8966,26
4877288,Estrada Velha,,Cidade Luz,8966,26
4877290,Avenida Yokino Ogawa,,Cidade Luz,8966,26
4880000,Rua Sebastiana Reginaldo Soutelo,(Jd Laranjeiras),Recanto Campo Belo,8966,26
4880010,Rua Antônio Rodrigues Coelho,(Jd Laranjeiras),Recanto Campo Belo,8966,26
4880020,Rua Aldo Garcia Castro,(Jd Laranjeiras),Recanto Campo Belo,8966,26
4880030,Rua Josefa Milani Cossa,,Recanto Campo Belo,8966,26
4880033,Travessa Renascer,,Recanto Campo Belo,8966,26
4880035,Rua Virgínia Modesto,,Recanto Campo Belo,8966,26
4880040,Rua Carlos Jorge Schmidt,,Recanto Campo Belo,8966,26
4880043,Rua Angelina Maria das Dores,,Recanto Campo Belo,8966,26
4880045,Rua Projetada,,Recanto Campo Belo,8966,26
4880050,Rua Maria da Costa Bezerra,,Recanto Campo Belo,8966,26
4880053,Rua do Recanto,,Recanto Campo Belo,8966,26
4880055,Travessa Jaime Eustáquio Pacheco,,Recanto Campo Belo,8966,26
4880060,Rua Antônio Tozzi,,Recanto Campo Belo,8966,26
4880065,Alameda dos Jambos,,Recanto Campo Belo,8966,26
4880070,Rua Leonardo La Bella,,Recanto Campo Belo,8966,26
4880080,Rua Marcelo Bernardini,,Recanto Campo Belo,8966,26
4880085,Estrada Ecoturística de Parelheiros,,Recanto Campo Belo,8966,26
4880090,Rua Adão Cabral Netto,,Recanto Campo Belo,8966,26
4880100,Rua Amélia Petrella Zuanazzi,,Recanto Campo Belo,8966,26
4880105,Alameda dos Marfins,,Recanto Campo Belo,8966,26
4880110,Rua Irene Pedroso Cataldo,,Recanto Campo Belo,8966,26
4880120,Estrada Paiol,,Recanto Campo Belo,8966,26
4880130,Rua José Roschel Rodrigues,,Recanto Campo Belo,8966,26
4880140,Estrada Morro do S,,Recanto Campo Belo,8966,26
4880150,Rua Baltazarini,,Recanto Campo Belo,8966,26
4880155,Rua Maria Angélica de Lima,,Recanto Campo Belo,8966,26
4880165,Rua Ângelo José Ribeiro,,Recanto Campo Belo,8966,26
4880170,Rua Benedita Meroni Rodrigues,(Jd Laranjeiras),Recanto Campo Belo,8966,26
4880175,Rua José Pereira de Lima,,Recanto Campo Belo,8966,26
4880185,Rua das Araras,,Recanto Campo Belo,8966,26
4880190,Rua das Perdizes,,Recanto Campo Belo,8966,26
4880200,Rua Graúna,,Recanto Campo Belo,8966,26
4880205,Rua dos Curiós,,Recanto Campo Belo,8966,26
4880210,Rua dos Tucanos,,Recanto Campo Belo,8966,26
4880215,Rua dos Papagaios,,Recanto Campo Belo,8966,26
4880220,Rua João Domingos,,Recanto Campo Belo,8966,26
4880225,Alameda dos Sabiás,,Recanto Campo Belo,8966,26
4880230,Alameda das Andorinhas,,Recanto Campo Belo,8966,26
4880235,Alameda dos Pintassilgos,,Recanto Campo Belo,8966,26
4880240,Alameda dos Canários,,Recanto Campo Belo,8966,26
4880245,Alameda do Bem-te-vi,,Recanto Campo Belo,8966,26
4880250,Alameda Beija-Flor,,Recanto Campo Belo,8966,26
4880255,Alameda dos Juritis,,Recanto Campo Belo,8966,26
4880260,Alameda dos Pardais,,Recanto Campo Belo,8966,26
4880265,Rua Jaceguava,,Recanto Campo Belo,8966,26
4880270,Alameda Coqueiros,,Recanto Campo Belo,8966,26
4880272,Travessa Coqueiros,,Recanto Campo Belo,8966,26
4880275,Alameda Jequitibas,,Recanto Campo Belo,8966,26
4880277,Rua dos Ipês,,Recanto Campo Belo,8966,26
4880280,Alameda Jacarandas,,Recanto Campo Belo,8966,26
4880285,Alameda Mognos,,Recanto Campo Belo,8966,26
4880290,Alameda Cravos,,Recanto Campo Belo,8966,26
4880293,Alameda das Perobas,,Recanto Campo Belo,8966,26
4880295,Alameda Caviunas,,Recanto Campo Belo,8966,26
4880298,Alameda dos Jatobás,,Recanto Campo Belo,8966,26
4880300,Estrada Sem Nome,,Casa Grande,8966,26
4880600,Rua Um,,Residencial Vilela,8966,26
4880610,Rua Dois,,Residencial Vilela,8966,26
4880620,Rua Três,,Residencial Vilela,8966,26
4880630,Rua Quatro,,Residencial Vilela,8966,26
4880640,Rua Cinco,,Residencial Vilela,8966,26
4880650,Rua Seis,,Residencial Vilela,8966,26
4880660,Rua Projetada,,Residencial Vilela,8966,26
4881000,Rua Niels Christian Soerensen,,Jardim Paulo Afonso,8966,26
4881005,Estrada Ecoturística de Parelheiros,,Jardim Paulo Afonso,8966,26
4881010,Rua Thomás Eftathiou,,Jardim Paulo Afonso,8966,26
4881015,Rua Marginal,,Jardim Paulo Afonso,8966,26
4881020,Rua João de Assunção,,Jardim Paulo Afonso,8966,26
4881030,Rua Joaquim Assunção,,Jardim Paulo Afonso,8966,26
4882000,Rua Carolina Reimberg,,Parelheiros,8966,26
4882010,Rua Henrique Hessel,,Parque Florestal,8966,26
4882030,Rua Paulo Germano Lang,,Parque Florestal,8966,26
4882040,Rua Sinfonia Inacabada,,Parque Florestal,8966,26
4882050,Rua Sinfonia Militar,,Parque Florestal,8966,26
4882055,Rua K,,Parque Florestal,8966,26
4882060,Rua I,,Parque Florestal,8966,26
4882065,Rua H,,Parque Florestal,8966,26
4882070,Rua F,,Parque Florestal,8966,26
4882080,Rua Sinfonia Jupiter,,Parque Florestal,8966,26
4882090,Rua B,,Parque Florestal,8966,26
4882110,Rua Dois,,Parque Florestal,8966,26
4883000,Rua Gavanes,,Jardim dos Álamos,8966,26
4883010,Rua Filamon,,Jardim dos Álamos,8966,26
4883020,Rua Manucaia,,Jardim dos Álamos,8966,26
4883022,Travessa Manucaia,,Jardim dos Álamos,8966,26
4883025,Estrada Ecoturística de Parelheiros,,Jardim dos Álamos,8966,26
4883030,Rua Orlando Pontes,,Jardim dos Álamos,8966,26
4883040,Rua das Barcaças,,Jardim dos Álamos,8966,26
4883050,Rua Henrique Pongiluppi,,Jardim dos Álamos,8966,26
4883060,Rua Miníades,,Jardim dos Álamos,8966,26
4883070,Rua Joanna de Almeida Cintra,,Jardim Aladim,8966,26
4883080,Rua Mirice,,Jardim dos Álamos,8966,26
4883090,Rua José Vila Busquets,,Jardim dos Álamos,8966,26
4883110,Rua Savério de Donato,,Jardim dos Álamos,8966,26
4883120,Rua Maria Glasser Bueno,,Jardim Aladim,8966,26
4883130,Rua Américo Pongiluppi,,Jardim dos Álamos,8966,26
4883140,Rua Tarcício Vieira do Nascimento,,Jardim dos Álamos,8966,26
4883150,Rua Doutor Achilles Silveira Guimarães,,Jardim dos Álamos,8966,26
4883155,Rua Galiléia,,Jardim dos Álamos,8966,26
4883160,Rua Luís Sebastião Moreira,,Jardim dos Álamos,8966,26
4883180,Rua Sidney Boêta,,Jardim dos Álamos,8966,26
4883190,Rua José La Torre,,Jardim Aladim,8966,26
4883200,Rua Luiz Pinelli,,Jardim Aladim,8966,26
4883210,Rua Antônio Marcondes Boeta,,Jardim Aladim,8966,26
4883215,Estrada Ecoturística de Parelheiros,,Jardim Aladim,8966,26
4883220,Rua Tancredo Sansone,,Jardim Aladim,8966,26
4883230,Rua Romão Boeta,,Jardim Aladim,8966,26
4883240,Rua Luiz Bueno,,Jardim Aladim,8966,26
4883250,Rua Jacob Roschel Christe,,Jardim dos Álamos,8966,26
4883255,Rua Henrique Roschel Christi,,Jardim dos Álamos,8966,26
4883270,Rua José Mendes Netto,,Jardim dos Álamos,8966,26
4883280,Rua Vinícius de Miriti,,Jardim dos Álamos,8966,26
4883290,Rua Euzébio Coghi,,Jardim Roschel,8966,26
4883295,Travessa Engenho Velho,,Jardim dos Álamos,8966,26
4883300,Rua Miguel Guilguer Sobrinho,,Jardim dos Álamos,8966,26
4883310,Rua da Fonte das Bicas,,Jardim Roschel,8966,26
4883320,Rua Pedro do Nascimento,,Jardim dos Álamos,8966,26
4883330,Rua Alfredo Chaves,,Parque Amazonas,8966,26
4883340,Rua Bonança de Varzelândia,,Parque Amazonas,8966,26
4883350,Rua Cacoal,,Parque Amazonas,8966,26
4883360,Rua Hanoi,,Parque Amazonas,8966,26
4883370,Rua Jampruca,,Parque Amazonas,8966,26
4883380,Rua Nacip Haydan,,Parque Amazonas,8966,26
4883390,Rua Piritiba,,Parque Amazonas,8966,26
4883400,Rua São Sebastião da Barra,,Parque Amazonas,8966,26
4883405,Rua Tadeu de Oliveira Wickbold,,Parque Amazonas,8966,26
4883410,Rua Taribu,,Parque Amazonas,8966,26
4883420,Rua Virgolândia,,Parque Amazonas,8966,26
4884000,Rua Amaro Alves do Rosário,,Parelheiros,8966,26
4884010,Rua Xavier Alvarenga,,Parelheiros,8966,26
4884020,Rua Nicolas Bernier,,Parelheiros,8966,26
4884030,Rua Michele Pesenti,,Parelheiros,8966,26
4884033,Rua Um,(Jd S Nicolau),Parelheiros,8966,26
4884035,Rua Dois,(Jd S Nicolau),Parelheiros,8966,26
4884040,Rua Oscar Bie,,Parelheiros,8966,26
4884043,Rua Três,(Jd S Nicolau),Parelheiros,8966,26
4884045,Rua Quatro,(Jd S Nicolau),Parelheiros,8966,26
4884050,Rua Ruperto Chapi,,Parelheiros,8966,26
4884060,Rua Soriano Fuertes,,Parelheiros,8966,26
4884070,Rua Julius Engel,,Parelheiros,8966,26
4884080,Rua Luigi Caruso,,Parelheiros,8966,26
4884090,Rua Batista Cirri,,Parelheiros,8966,26
4884100,Rua Gustavo Campa,,Parelheiros,8966,26
4884110,Rua da Estação,(Jd S Fé),Parelheiros,8966,26
4884120,Rua Manuel Paixão Ribeiro,,Parelheiros,8966,26
4884140,Rua Vincenzo Neriti,,Parelheiros,8966,26
4884150,Rua Henry Palmer,,Parelheiros,8966,26
4884160,Rua Pietro Marsolo,,Parelheiros,8966,26
4884170,Rua Francisco Barbieri,,Parelheiros,8966,26
4884180,Rua William Napier,,Parelheiros,8966,26
4884190,Rua Tomaso Benvenuti,,Parelheiros,8966,26
4884200,Rua Isabella Canali,,Parelheiros,8966,26
4884210,Rua Domenico Lanzetti,,Parelheiros,8966,26
4884220,Rua Eugênio Pirani,,Parelheiros,8966,26
4884300,Rua Luiz Pasteur,,Jardim Papai Noel,8966,26
4884310,Rua Washington Luís,,Jardim Papai Noel,8966,26
4884320,Viela Vinte e Cinco de Dezembro,,Jardim Papai Noel,8966,26
4884330,Rua Vinte e Cinco de Dezembro,,Jardim Papai Noel,8966,26
4884340,Rua Natal,,Jardim Papai Noel,8966,26
4884350,Rua José Bonifácio,,Jardim Papai Noel,8966,26
4884390,Rua Belém,,Jardim Papai Noel,8966,26
4884990,"Rua Amaro Alves do Rosário, 3213",,,8966,26
4884992,"Rua João Ferreira de Freitas, 55 - Jardim Bom Clima - São Paulo - SP",,,8966,26
4886000,Rua Daniel Marcondes,,Chácara Santo Hubertus,8966,26
4886020,Rua Maurício Klein,,Chácara Santo Hubertus,8966,26
4886030,Rua Diógenes dos Santos Melquisedec,,Chácara Santo Hubertus,8966,26
4886040,Rua Antônio da Silva Ferreira,,Chácara Santo Hubertus,8966,26
4886050,Rua Anna Maria Borba,,Chácara Santo Hubertus,8966,26
4886060,Rua Grimalde Arcuri,,Chácara Santo Hubertus,8966,26
4886070,Rua Accácio de Oliveira Pinto,,Chácara Santo Hubertus,8966,26
4886080,Rua Rosina Nunes Pinto,,Chácara Santo Hubertus,8966,26
4886090,Rua Djanira de Souza Costa,,Chácara Santo Hubertus,8966,26
4886100,Estrada Taquarassu,,Chácara Santo Hubertus,8966,26
4888000,Rua Umberto Ravello,,Jardim do Centro,8966,26
4888010,Rua Vicente Gomez,,Jardim do Centro,8966,26
4888020,Rua Salvador Bercari,,Jardim do Centro,8966,26
4888030,Rua Tomás Sandrino,,Jardim do Centro,8966,26
4888035,Estrada Ecoturística de Parelheiros,,Jardim do Centro,8966,26
4888040,Rua Vitor Danvin,,Jardim do Centro,8966,26
4888050,Rua Constantino Bruno Di Bartolomeu,,Chácara São Silvestre,8966,26
4888060,Rua Antônio Proost Rodovalho Neto,,Chácara São Silvestre,8966,26
4888070,Rua Reinaldo Casaroli,,Chácara São Silvestre,8966,26
4888080,Rua Ângelo Corabi,,Chácara São Silvestre,8966,26
4888090,Rua Wilson Helfenstein,,Chácara São Silvestre,8966,26
4888100,Rua Amélia Casal,,Chácara São Silvestre,8966,26
4888110,Rua Lilian Baylis,,Chácara São Silvestre,8966,26
4888120,Rua Estalides,,Chácara Bosque do Sol,8966,26
4888125,Estrada do Sítio do Um,,Jardim São Silvestre,8966,26
4888130,Rua Diomedes,,Chácara Bosque do Sol,8966,26
4888140,Rua João Mirandola,,Chácara Bosque do Sol,8966,26
4888150,Rua Máximo Fischmann,,Chácara Bosque do Sol,8966,26
4888160,Rua Adelina Cândida do Amaral Correa,,Chácara Bosque do Sol,8966,26
4888170,Rua Benvinda Cândida,,Chácara Bosque do Sol,8966,26
4888180,Estrada do Chines,,Chácara São Silvestre,8966,26
4888190,Estrada Ecoturística de Parelheiros,,Chácara São Silvestre,8966,26
4889000,Rua do Jusa,,Parelheiros,8966,26
4889010,Rua Professora Maria Contarelli Seixas,,Parelheiros,8966,26
4890000,Rua Américo Coxa,,Parelheiros,8966,26
4890010,Rua Alberto Saleza,,Jardim Roschel,8966,26
4890020,Rua André Pernet,,Jardim Roschel,8966,26
4890040,Rua Ângelo Catelani,,Jardim Roschel,8966,26
4890050,Rua Alessandro Buri,,Jardim Roschel,8966,26
4890055,Rua Alfredo Roller,,Jardim Roschel,8966,26
4890057,Rua Particular,,Jardim Roschel,8966,26
4890060,Rua Antônio Pampani,,Jardim Roschel,8966,26
4890070,Rua Pedro Roschel,,Parelheiros,8966,26
4890080,Estrada de Ligação,,Parque Amazonas,8966,26
4890090,Rua José Pedro de Borba,,Jardim Novo Parelheiros,8966,26
4890100,Rua Manoel Nóbrega de Albuquerque,,Jardim Novo Parelheiros,8966,26
4890110,Rua Amâncio Roschel Rasquinho,,Jardim Novo Parelheiros,8966,26
4890130,Rua João da Silva Braga,,Jardim Novo Parelheiros,8966,26
4890133,Viela Quatorze,,Jardim Novo Parelheiros,8966,26
4890140,Rua Sergino Ignácio Ferreira,,Jardim Novo Parelheiros,8966,26
4890150,Rua Clélia de Paula Stroisch,,Jardim Novo Parelheiros,8966,26
4890160,Rua Marcos Antônio Schunck,,Jardim Novo Parelheiros,8966,26
4890170,Rua Benedito de Jesus,,Jardim Novo Parelheiros,8966,26
4890180,Rua Alfredo Hanisch,,Jardim Novo Parelheiros,8966,26
4890185,Rua Eloy Domingues da Silva,,Jardim Novo Parelheiros,8966,26
4890187,Viela Vinte e Um,,Jardim Novo Parelheiros,8966,26
4890190,Rua José da Cunha,,Jardim Novo Parelheiros,8966,26
4890210,Rua João Roschel Christe,,Jardim Novo Parelheiros,8966,26
4890220,Rua Jacob Guilger Reimberg,,Jardim Novo Parelheiros,8966,26
4890230,Rua Maria Hessel Reimberg,,Jardim Novo Parelheiros,8966,26
4890240,Rua José Roschel Christe,,Jardim Novo Parelheiros,8966,26
4890250,Rua Carlos Christe,,Jardim Novo Parelheiros,8966,26
4890255,Rua Vicente Franklin,,Jardim Novo Parelheiros,8966,26
4890260,Rua Januário Pedro de Camargo,,Jardim Novo Parelheiros,8966,26
4890270,Rua Marquês de Louriçal,,Jardim Santa Fé (Zona Sul),8966,26
4890275,Rua Visconde de Landal,,Jardim Santa Fé (Zona Sul),8966,26
4890280,Rua Barão da Foz,,Jardim Santa Fé (Zona Sul),8966,26
4890285,Rua Barão de Rio Jacó,,Jardim Santa Fé (Zona Sul),8966,26
4890290,Rua Conde de Lancastre,,Jardim Santa Fé (Zona Sul),8966,26
4890293,Travessa Conde de Lancastre,,Jardim Santa Fé (Zona Sul),8966,26
4890295,Rua Visconde de Godim,,Jardim Santa Fé (Zona Sul),8966,26
4890300,Rua Barão da Fonte Bela,,Jardim Santa Fé (Zona Sul),8966,26
4890310,Rua Conde de Fontalva,,Jardim Santa Fé (Zona Sul),8966,26
4890320,Praça Júlio César de Campos,,Parelheiros,8966,26
4890325,Rua Particular,,Parelheiros,8966,26
4890330,Rua Bento Klein,,Parelheiros,8966,26
4890335,Rua K,,Parelheiros,8966,26
4890340,Rua Isabel Klein,,Parelheiros,8966,26
4890350,Rua Christina Schunck Klein,,Parelheiros,8966,26
4890360,Rua Amaro de Pontes,,Parelheiros,8966,26
4890370,Rua Pedro Klein do Nascimento,,Parelheiros,8966,26
4890380,Estrada Ecoturística de Parelheiros,,Parelheiros,8966,26
4890390,Rua Adão Helfstein Pires,,Jardim Novo Parelheiros,8966,26
4890395,Rua Jovina Klein Reimberg,,Parelheiros,8966,26
4890400,Rua Maria Roschel Schunck,,Jardim Novo Parelheiros,8966,26
4890402,Viela Trinta e Três,,Jardim Novo Parelheiros,8966,26
4890404,Travessa Montijo,,Jardim Novo Parelheiros,8966,26
4890410,Rua Gentil Schunck Roschel,,Jardim Novo Parelheiros,8966,26
4890420,Rua Juvenal Luz,,Jardim Novo Parelheiros,8966,26
4890430,Rua Mário Trape,,Jardim Novo Parelheiros,8966,26
4890440,Rua Wenceslau Christe,,Jardim Novo Parelheiros,8966,26
4890450,Rua João Ribeiro da Silva,,Jardim Novo Parelheiros,8966,26
4890460,Rua Anna Lúcia Bernardi da Cunha,,Jardim Novo Parelheiros,8966,26
4890470,Rua Pedro Gavinelli,,Jardim Novo Parelheiros,8966,26
4890480,Rua Orestes de Souza Figueiredo,,Jardim Novo Parelheiros,8966,26
4890490,Rua Rosária Chacon da Cunha,,Jardim Novo Parelheiros,8966,26
4890500,Rua Anália Irma de Oliveira,,Jardim Novo Parelheiros,8966,26
4890510,Via Nossa Senhora de Fátima,,Parelheiros,8966,26
4890520,Rua Nilo Fleury da Silveira,,Jardim Novo Parelheiros,8966,26
4890530,Rua Mariana Luiza de Jesus,,Jardim Novo Parelheiros,8966,26
4890540,Rua Maria Rochel Reimberg,,Jardim Novo Parelheiros,8966,26
4890550,Rua Visconde de Ervedal,,Jardim Santa Fé (Zona Sul),8966,26
4890560,Rua Barão das Laranjeiras,,Jardim Santa Fé (Zona Sul),8966,26
4890570,Rua Visconde de Montalegre,,Jardim Santa Fé (Zona Sul),8966,26
4890580,Rua Conde de Monte Real,,Jardim Santa Fé (Zona Sul),8966,26
4890590,Rua Conde das Galveias,,Jardim Santa Fé (Zona Sul),8966,26
4890600,Rua Barão de Forster,,Jardim Santa Fé (Zona Sul),8966,26
4890610,Rua Henrique Reimberg,,Jardim Novo Parelheiros,8966,26
